latitude,longitude,acq_time_npt,date,temperature,humidity,windspeed,pressure,cloudcover,precipitation,non_fire
28.2273,82.1594,02:10,2024-04-19,22.9,31.0,8.4,890.8,46.0,11.5,0
28.1027,83.2993,02:10,2024-04-19,21.6,41.9,4.2,984.6,48.6,11.2,0
28.11,82.7068,02:10,2024-04-19,20.8,31.0,12.8,852.5,66.8,8.9,0
27.9724,83.454,02:10,2024-04-19,20.5,42.0,4.4,874.6,53.5,26.3,0
27.9709,83.4685,02:10,2024-04-19,22.7,68.0,4.9,947.6,42.1,23.7,0
28.031,82.7302,02:10,2024-04-19,24.8,27.0,14.5,896.2,47.5,16.5,0
27.9588,83.4682,02:10,2024-04-19,21.1,68.0,4.9,921.1,60.6,23.7,0
28.0298,82.7256,02:10,2024-04-19,24.0,27.0,14.5,883.2,88.4,16.5,0
27.6769,83.6635,02:10,2024-04-19,21.2,60.0,5.4,902.1,83.1,23.8,0
27.5709,83.4644,02:10,2024-04-19,24.5,56.0,4.7,987.7,83.5,0.4,0
27.3675,86.0145,10:33,2024-04-21,31.6,49.4,2.0,1015.0,68.3,3.8,0
29.2758,80.9668,10:33,2024-04-21,27.9,30.0,3.7,918.6,54.2,11.6,0
29.3328,80.4674,10:33,2024-04-21,26.5,49.1,3.0,1009.1,66.8,10.4,0
29.1449,80.7291,10:33,2024-04-21,23.1,44.6,3.6,1014.0,62.3,7.9,0
29.0387,81.3632,10:33,2024-04-21,25.6,26.0,5.5,879.8,63.1,5.2,0
29.1739,80.3529,10:33,2024-04-21,30.2,25.0,6.2,922.6,86.6,26.9,0
29.171,80.3728,10:33,2024-04-21,27.8,23.0,6.6,885.0,59.0,23.6,0
29.168,80.3929,10:33,2024-04-21,29.9,25.0,6.2,917.4,50.5,26.9,0
29.1711,80.2495,10:33,2024-04-21,30.9,25.0,6.2,933.4,66.0,14.7,0
29.14,80.4599,10:33,2024-04-21,29.6,44.1,1.0,1019.2,55.1,11.2,0
29.1385,80.47,10:33,2024-04-21,29.8,52.6,3.8,1004.4,44.9,11.2,0
29.1285,80.4623,10:33,2024-04-21,31.3,24.0,6.6,940.5,59.8,26.9,0
29.117,80.3568,10:33,2024-04-21,30.5,25.0,6.2,926.8,56.4,26.9,0
28.9481,81.469,10:33,2024-04-21,27.7,20.0,3.3,882.3,50.7,5.2,0
28.9822,81.0704,10:33,2024-04-21,29.6,26.0,6.6,932.9,47.4,2.7,0
28.9806,81.0806,10:33,2024-04-21,28.2,25.0,6.6,911.6,61.0,8.1,0
28.9278,81.1804,10:33,2024-04-21,28.3,22.0,5.6,902.6,42.2,8.1,0
28.9189,81.1791,10:33,2024-04-21,31.5,23.0,5.6,954.2,59.8,6.4,0
28.8281,81.2894,10:33,2024-04-21,30.5,28.0,3.1,943.9,41.7,4.1,0
28.8107,81.28,10:33,2024-04-21,29.6,32.0,0.7,944.3,49.1,4.1,0
29.435,80.462,10:33,2024-04-21,25.9,43.5,2.0,1008.1,54.6,23.1,0
29.4484,80.3716,10:33,2024-04-21,25.6,41.0,2.9,1008.1,49.0,14.6,0
29.5157,81.0939,10:33,2024-04-21,21.7,30.0,4.8,813.6,42.5,12.7,0
27.5398,85.5589,10:33,2024-04-21,24.4,37.0,4.0,845.1,54.4,8.7,0
27.924,83.142,10:33,2024-04-21,26.1,18.0,7.0,850.6,44.7,7.5,0
29.4203,80.5006,10:33,2024-04-21,26.7,46.5,3.7,998.1,60.6,23.1,0
27.9667,82.39,10:33,2024-04-21,30.3,17.0,15.7,901.5,55.5,12.0,0
27.9049,82.7044,10:33,2024-04-21,31.7,18.0,10.4,920.1,62.2,6.7,0
27.921,82.4897,10:33,2024-04-21,33.0,17.0,15.7,945.7,54.4,6.7,0
27.8902,82.5562,10:33,2024-04-21,33.2,18.0,17.4,949.9,51.6,6.7,0
27.7859,83.0412,10:33,2024-04-21,33.8,17.0,10.7,951.7,67.5,12.1,0
27.4097,84.7488,10:33,2024-04-21,32.5,27.0,7.7,955.8,42.4,1.2,0
27.4094,84.7423,10:33,2024-04-21,32.4,27.0,7.7,954.1,83.1,1.2,0
27.6845,83.093,10:33,2024-04-21,35.9,43.1,2.9,991.3,65.2,1.0,0
27.7698,82.5194,10:33,2024-04-21,34.5,20.0,11.2,966.5,68.3,2.6,0
27.6921,82.9269,10:33,2024-04-21,36.0,18.0,13.5,985.9,54.0,5.6,0
27.1579,84.7254,10:33,2024-04-21,32.7,24.0,6.1,989.7,40.3,2.1,0
27.1549,84.7415,10:33,2024-04-21,32.7,23.0,8.8,990.0,83.0,2.1,0
27.0325,84.7753,10:33,2024-04-21,34.3,20.0,11.8,991.7,69.3,6.1,0
27.0295,84.7915,10:33,2024-04-21,34.2,20.0,11.8,991.5,86.8,6.1,0
27.0301,84.7853,10:33,2024-04-21,34.3,20.0,11.8,991.7,62.6,6.1,0
28.8111,80.9196,10:33,2024-04-21,31.7,21.0,2.9,942.4,60.0,11.0,0
28.7966,80.827,10:33,2024-04-21,32.9,26.0,7.9,972.6,81.1,8.4,0
28.6894,80.8633,10:33,2024-04-21,32.0,26.0,5.2,980.0,55.4,8.4,0
28.6309,81.1263,10:33,2024-04-21,32.3,29.0,2.5,981.8,46.0,12.2,0
28.7252,80.444,10:33,2024-04-21,31.7,31.0,8.8,979.7,43.8,23.9,0
28.6667,80.7127,10:33,2024-04-21,30.4,31.0,2.7,980.6,62.8,8.5,0
28.2174,82.8771,10:33,2024-04-21,23.5,16.0,8.0,813.8,69.4,9.5,0
28.176,82.9262,10:33,2024-04-21,26.5,15.0,3.8,849.8,86.7,8.9,0
28.1418,82.8335,10:33,2024-04-21,27.6,16.0,6.8,868.3,89.1,2.7,0
28.1399,82.8446,10:33,2024-04-21,26.1,15.0,10.5,853.7,52.7,8.9,0
28.1117,82.6958,10:33,2024-04-21,26.7,14.0,9.5,838.8,84.8,2.7,0
28.0319,83.1731,10:33,2024-04-21,27.9,20.0,3.3,890.1,86.8,21.4,0
27.9713,83.4693,10:33,2024-04-21,31.3,25.0,1.8,949.9,67.7,23.7,0
27.9484,83.4223,10:33,2024-04-21,30.0,21.0,4.3,910.2,59.7,21.4,0
27.539,85.5448,10:33,2024-04-21,24.2,22.0,2.3,832.3,51.9,11.6,0
28.0384,82.72,10:33,2024-04-21,31.4,15.0,3.1,906.0,83.7,9.5,0
28.0338,82.7251,10:33,2024-04-21,31.3,15.0,3.1,905.3,50.4,9.5,0
27.5433,85.54,10:33,2024-04-21,24.1,37.0,4.0,839.6,57.7,8.7,0
27.4787,85.7772,13:07,2024-04-21,27.1,21.0,10.3,844.2,55.1,8.7,0
26.7883,87.4982,13:07,2024-04-21,30.3,52.0,12.0,933.4,56.3,6.9,0
26.7896,87.5017,13:07,2024-04-21,31.2,52.0,12.0,948.6,55.2,3.7,0
27.2044,86.631,13:07,2024-04-21,31.5,51.5,4.1,990.5,68.7,0.0,0
27.1995,86.6273,13:07,2024-04-21,29.6,49.7,1.3,992.6,53.6,4.4,0
27.5332,87.7797,13:07,2024-04-21,14.3,61.0,6.1,743.1,86.3,4.0,0
27.3856,86.607,13:07,2024-04-21,28.4,41.4,3.0,1008.5,47.8,0.0,0
28.6484,82.2856,14:46,2024-04-21,31.6,17.0,17.8,885.8,40.6,0.1,0
28.6544,82.2804,14:46,2024-04-21,30.0,16.0,17.5,858.4,70.0,1.9,0
29.1164,80.7354,14:46,2024-04-21,25.6,57.0,2.9,1002.7,85.0,7.9,0
28.6645,82.2817,14:46,2024-04-21,27.5,14.0,15.8,822.8,88.2,5.0,0
28.9258,81.1706,14:46,2024-04-21,33.9,19.0,12.7,933.8,83.1,2.7,0
27.9379,83.4216,14:46,2024-04-21,35.5,15.0,14.0,928.0,47.9,21.4,0
28.1273,82.8671,14:46,2024-04-21,32.7,16.0,16.8,893.3,81.9,16.5,0
28.1162,82.8619,14:46,2024-04-21,33.1,17.0,15.7,901.0,49.0,9.5,0
28.1327,82.8544,14:46,2024-04-21,29.5,16.0,19.7,850.9,53.4,8.9,0
28.2094,82.6828,14:46,2024-04-21,32.0,52.4,1.8,1003.0,85.3,6.8,0
28.2258,82.6773,14:46,2024-04-21,28.6,56.4,3.0,1006.2,64.8,8.9,0
26.9771,86.7722,21:30,2024-04-21,23.9,38.0,4.7,930.5,82.2,2.2,0
26.8508,87.5132,21:30,2024-04-21,21.8,33.0,5.1,882.2,87.5,0.5,0
26.9237,87.5043,21:30,2024-04-21,18.5,56.0,5.0,864.6,80.4,0.1,0
26.8463,86.8823,21:30,2024-04-21,26.0,34.0,4.1,965.9,66.2,7.0,0
26.8638,86.6872,21:30,2024-04-21,27.7,22.0,13.8,916.8,45.4,2.5,0
26.9252,86.9288,21:30,2024-04-21,24.2,38.0,4.7,936.4,87.6,7.0,0
26.8847,86.6429,21:30,2024-04-21,29.6,22.0,13.8,951.4,65.8,2.2,0
26.9288,86.7506,21:30,2024-04-21,23.6,38.0,4.7,927.7,49.9,2.5,0
26.9567,86.7556,21:30,2024-04-21,24.4,38.0,4.7,939.4,62.9,2.2,0
26.9553,86.7459,21:30,2024-04-21,23.1,37.0,4.7,919.9,83.6,2.5,0
26.9855,86.8315,21:30,2024-04-21,19.9,47.1,2.7,980.1,41.5,0.9,0
26.9841,86.8216,21:30,2024-04-21,21.3,41.0,4.0,988.0,61.4,0.5,0
27.02,86.3005,21:30,2024-04-21,25.4,44.9,4.8,1000.8,66.2,0.1,0
27.1805,86.5751,21:30,2024-04-21,26.8,45.0,1.1,1004.3,59.6,0.0,0
27.2039,86.2961,21:30,2024-04-21,21.0,41.1,4.5,1008.8,84.5,0.8,0
27.2025,86.2865,21:30,2024-04-21,18.3,50.9,2.8,1010.2,43.8,3.9,0
27.2132,86.2885,21:30,2024-04-21,21.9,47.2,3.8,1004.8,65.8,3.9,0
27.1289,85.5967,21:30,2024-04-21,29.1,27.0,11.4,968.8,43.3,0.2,0
27.2282,86.1418,21:30,2024-04-21,25.8,59.3,3.2,1004.6,69.7,1.9,0
27.1423,85.5627,21:30,2024-04-21,24.1,46.0,11.2,948.9,62.7,2.3,0
27.1968,85.7421,21:30,2024-04-21,27.1,36.0,7.4,951.0,87.9,1.6,0
27.0527,84.7929,21:30,2024-04-21,32.5,22.0,11.2,991.3,87.3,6.1,0
27.051,84.7819,21:30,2024-04-21,32.5,22.0,11.2,991.2,68.2,6.1,0
27.3171,86.4425,21:30,2024-04-21,20.3,58.4,3.6,986.4,42.0,1.6,0
27.3281,86.4444,21:30,2024-04-21,19.5,58.9,3.5,987.3,49.2,0.0,0
27.2773,86.095,21:30,2024-04-21,25.9,58.7,2.3,1009.9,82.9,3.8,0
27.3375,86.3207,21:30,2024-04-21,17.4,46.9,2.0,991.8,84.3,1.9,0
27.298,85.9881,21:30,2024-04-21,25.8,59.4,3.5,995.9,63.2,3.8,0
27.2966,85.9782,21:30,2024-04-21,24.6,53.3,2.9,992.3,65.0,6.9,0
27.1517,84.8345,21:30,2024-04-21,30.4,26.0,8.4,989.6,60.9,2.1,0
27.3484,86.0206,21:30,2024-04-21,19.8,41.0,4.3,858.0,58.6,4.8,0
27.35,85.9008,21:30,2024-04-21,18.7,53.0,4.1,840.5,40.6,4.8,0
27.3603,85.9088,21:30,2024-04-21,21.3,41.0,4.3,880.1,46.3,9.8,0
27.3588,85.8987,21:30,2024-04-21,21.2,41.0,4.3,879.1,83.1,9.8,0
27.3064,85.4872,21:30,2024-04-21,25.7,29.0,2.9,941.1,89.1,2.3,0
27.3988,85.9213,21:30,2024-04-21,23.3,44.0,3.2,932.7,40.2,1.6,0
27.3146,85.357,21:30,2024-04-21,26.3,28.0,6.0,952.2,41.6,2.3,0
27.3929,85.8197,21:30,2024-04-21,20.2,54.0,4.1,862.9,58.4,9.8,0
27.3236,85.3552,21:30,2024-04-21,26.2,33.0,8.8,960.5,84.8,2.2,0
27.4539,86.0401,21:30,2024-04-21,18.7,43.0,3.0,864.9,64.9,4.8,0
27.4937,86.0634,21:30,2024-04-21,21.2,45.7,2.5,1008.3,82.2,6.9,0
27.4658,85.8733,21:30,2024-04-21,15.5,43.0,5.4,804.7,87.4,2.2,0
27.4642,85.8628,21:30,2024-04-21,16.7,43.0,5.4,820.6,56.9,4.8,0
27.5172,85.7832,21:30,2024-04-21,26.1,27.0,3.2,896.5,52.1,9.8,0
27.5211,85.5632,21:30,2024-04-21,17.2,41.0,4.1,834.3,45.6,8.7,0
27.4055,84.7443,21:30,2024-04-21,27.6,33.0,4.0,955.0,83.1,1.2,0
27.5736,85.668,21:30,2024-04-21,19.5,43.0,4.1,880.7,69.9,0.0,0
27.5721,85.6581,21:30,2024-04-21,24.1,26.0,3.7,858.7,80.3,2.5,0
27.6585,85.9904,21:30,2024-04-21,15.8,57.0,3.5,807.6,55.8,8.6,0
27.6165,85.7058,21:30,2024-04-21,20.1,43.0,4.1,889.3,81.2,1.9,0
27.6752,85.6045,21:30,2024-04-21,19.6,39.0,6.3,885.7,54.4,1.9,0
27.781,86.1977,21:30,2024-04-21,17.5,46.0,4.1,840.8,50.1,8.6,0
27.7796,86.188,21:30,2024-04-21,15.9,46.0,4.1,817.2,46.0,8.6,0
27.7309,85.7929,21:30,2024-04-21,23.9,30.0,4.7,905.7,81.2,1.9,0
27.7232,85.6792,21:30,2024-04-21,24.4,30.0,4.7,913.9,81.8,1.9,0
27.7073,84.1255,21:30,2024-04-21,26.5,44.0,6.4,964.4,42.2,20.3,0
27.7128,84.1305,21:30,2024-04-21,25.8,44.0,6.4,951.2,49.5,20.3,0
27.7109,84.119,21:30,2024-04-21,25.9,40.0,7.0,938.9,64.2,10.2,0
27.7539,84.2648,21:30,2024-04-21,25.1,39.0,7.0,925.1,69.3,17.2,0
27.9553,85.0768,21:30,2024-04-21,20.5,45.0,4.7,857.6,60.4,33.1,0
27.9537,85.0662,21:30,2024-04-21,21.4,46.0,4.7,871.1,52.0,28.3,0
28.194,84.2787,21:31,2024-04-21,23.3,43.0,7.2,907.1,40.4,14.7,0
28.0136,83.1553,21:31,2024-04-21,22.5,42.1,1.3,987.5,56.7,18.8,0
28.015,83.1622,21:31,2024-04-21,24.2,52.1,2.6,996.1,44.5,18.8,0
27.9204,82.6147,21:31,2024-04-21,28.4,22.0,7.4,956.6,88.4,13.6,0
28.1074,83.2874,21:31,2024-04-21,25.2,24.0,2.4,882.4,43.7,7.2,0
28.0359,82.7326,21:31,2024-04-21,27.4,26.0,6.2,929.3,49.7,6.7,0
28.0294,82.6942,21:31,2024-04-21,25.1,24.0,13.6,889.5,62.6,16.5,0
28.0205,82.6412,21:31,2024-04-21,22.7,23.0,13.6,854.1,62.4,6.6,0
28.0183,82.6281,21:31,2024-04-21,22.0,23.0,13.6,843.5,63.5,6.6,0
28.0352,82.7402,21:31,2024-04-21,26.0,48.0,7.2,931.9,53.3,6.7,0
28.0331,82.7278,21:31,2024-04-21,25.9,26.0,6.2,906.0,41.3,9.5,0
28.0286,82.7019,21:31,2024-04-21,25.6,24.0,13.6,898.0,61.1,16.5,0
28.0171,82.6359,21:31,2024-04-21,23.1,23.0,13.6,859.9,67.7,6.6,0
28.0431,82.7249,21:31,2024-04-21,27.6,26.0,6.2,932.3,43.1,6.7,0
28.0272,82.6335,21:31,2024-04-21,22.8,23.0,13.6,855.0,52.4,6.6,0
28.0662,82.7369,21:31,2024-04-21,23.2,26.0,11.6,869.2,43.6,6.6,0
28.0641,82.7242,21:31,2024-04-21,22.2,26.0,11.6,854.2,62.5,8.9,0
28.0765,82.7355,21:31,2024-04-21,22.4,26.0,11.6,856.8,64.9,6.6,0
28.0745,82.7235,21:31,2024-04-21,20.8,26.0,11.6,833.3,47.2,2.7,0
28.0721,82.7098,21:31,2024-04-21,20.7,26.0,11.6,831.8,54.1,2.7,0
28.0822,82.707,21:31,2024-04-21,20.8,26.0,11.6,833.9,68.7,2.7,0
28.1315,82.8745,21:31,2024-04-21,23.3,29.0,5.5,870.9,88.5,2.7,0
28.1293,82.8617,21:31,2024-04-21,24.1,45.9,3.7,1018.7,47.7,18.8,0
28.1271,82.8483,21:31,2024-04-21,22.3,29.0,4.7,859.5,46.0,8.9,0
28.1203,82.8081,21:31,2024-04-21,24.0,29.0,5.5,880.8,40.2,6.6,0
28.1385,82.7918,21:31,2024-04-21,21.7,29.0,4.7,850.7,53.1,8.9,0
28.1311,82.7471,21:31,2024-04-21,26.7,30.0,5.5,923.2,58.2,9.5,0
28.1359,82.7855,21:31,2024-04-21,23.1,29.0,5.5,867.6,60.9,6.6,0
28.1409,82.7542,21:31,2024-04-21,26.3,30.0,5.5,916.5,68.7,9.5,0
28.1385,82.74,21:31,2024-04-21,26.5,30.0,5.5,919.9,58.4,9.5,0
28.2348,82.6994,21:31,2024-04-21,25.9,31.0,5.4,911.0,46.8,6.6,0
28.2281,82.6602,21:31,2024-04-21,24.9,43.6,3.6,991.7,60.1,12.9,0
28.2834,82.4445,21:31,2024-04-21,19.5,55.9,2.4,1004.5,56.1,8.9,0
28.2936,82.4415,21:31,2024-04-21,20.6,43.0,4.1,997.4,89.6,6.8,0
28.1651,81.397,21:31,2024-04-21,31.5,18.0,13.6,985.2,43.6,6.4,0
28.1677,81.4073,21:31,2024-04-21,31.8,18.0,14.1,985.2,59.8,6.4,0
28.3263,82.1603,21:31,2024-04-21,22.8,35.0,4.6,872.1,46.2,3.4,0
28.3371,82.1596,21:31,2024-04-21,21.4,41.0,5.2,856.2,61.5,3.4,0
28.5468,82.1733,21:31,2024-04-21,21.7,35.0,7.2,873.6,67.2,3.4,0
28.4892,81.2629,21:31,2024-04-21,30.9,18.0,10.0,980.2,53.3,12.5,0
28.6131,81.8335,21:31,2024-04-21,20.0,48.0,8.4,851.5,47.6,2.2,0
28.5972,81.5352,21:31,2024-04-21,28.5,20.0,6.9,942.1,82.2,5.4,0
28.6482,81.694,21:31,2024-04-21,18.5,31.0,7.3,819.4,65.9,1.2,0
28.5841,81.3368,21:31,2024-04-21,29.1,21.0,7.3,969.7,46.5,5.2,0
28.5793,80.931,21:31,2024-04-21,28.6,23.0,9.0,984.1,40.9,8.4,0
28.8073,82.0087,21:31,2024-04-21,17.6,52.0,5.4,833.8,62.1,0.9,0
28.8047,81.9933,21:31,2024-04-21,19.3,52.0,5.4,858.7,44.5,2.2,0
28.8308,81.4871,21:31,2024-04-21,26.3,23.0,0.8,908.2,44.9,5.7,0
28.8324,81.482,21:31,2024-04-21,23.1,42.0,2.5,890.0,65.0,4.6,0
28.8055,81.1491,21:31,2024-04-21,28.5,22.0,4.7,943.4,42.8,6.4,0
28.9137,81.4952,21:31,2024-04-21,22.6,50.0,2.3,892.7,41.0,4.6,0
28.0148,83.2869,21:31,2024-04-21,23.8,27.0,7.1,869.5,41.7,9.5,0
28.9107,81.4785,21:31,2024-04-21,28.7,24.0,1.1,934.5,63.1,4.1,0
28.9069,81.3293,21:31,2024-04-21,27.2,47.0,2.0,951.6,85.3,4.1,0
28.85,81.0117,21:31,2024-04-21,23.5,52.0,4.8,928.9,55.1,8.9,0
28.9788,81.0797,21:31,2024-04-21,24.8,33.0,2.6,918.5,65.2,8.9,0
28.9434,80.5672,21:31,2024-04-21,25.5,26.0,6.6,919.5,55.4,13.6,0
29.0784,80.4874,21:31,2024-04-21,22.5,40.0,6.1,880.6,60.7,23.6,0
29.1202,80.6474,21:31,2024-04-21,22.5,28.0,4.5,872.5,66.7,10.1,0
29.2182,80.9923,21:31,2024-04-21,29.4,30.0,3.4,951.0,43.5,11.6,0
29.2173,80.9859,21:31,2024-04-21,28.0,30.0,3.4,928.1,80.5,11.6,0
29.1353,80.2301,21:31,2024-04-21,23.5,39.0,2.4,946.1,67.4,23.6,0
29.3866,80.7071,21:31,2024-04-21,23.2,37.0,2.5,873.6,82.0,15.6,0
27.9093,84.0191,21:31,2024-04-21,21.1,48.9,3.1,991.1,59.0,8.2,0
27.8358,83.6301,21:31,2024-04-21,27.4,24.0,5.9,902.9,40.5,23.7,0
28.689,82.3357,02:51,2024-04-20,12.1,41.0,3.6,804.4,51.6,4.6,0
28.5128,81.4926,02:51,2024-04-20,19.0,46.0,1.9,923.4,86.1,11.5,0
28.4075,82.0698,02:51,2024-04-20,21.4,45.9,4.4,1009.0,55.6,4.5,0
28.1747,83.2332,02:51,2024-04-20,22.4,43.3,1.3,1000.8,89.2,16.7,0
28.3367,82.1664,02:51,2024-04-20,17.9,26.0,4.0,848.8,87.1,3.4,0
28.2881,82.4552,02:51,2024-04-20,16.6,58.3,4.5,980.7,69.3,8.9,0
28.2422,82.6662,02:51,2024-04-20,14.8,57.8,1.9,995.0,67.8,8.9,0
28.2088,82.6866,02:51,2024-04-20,15.0,58.1,1.2,1016.8,55.4,12.9,0
28.1389,82.7884,02:51,2024-04-20,15.3,36.0,5.0,859.8,51.7,6.6,0
28.1369,82.8001,02:51,2024-04-20,13.5,31.0,6.3,829.8,61.9,2.7,0
28.1283,82.8502,02:51,2024-04-20,14.8,33.0,4.7,841.5,46.6,2.7,0
28.1249,82.8113,02:51,2024-04-20,15.1,32.0,6.3,852.8,85.6,8.9,0
28.0204,82.6441,02:51,2024-04-20,19.1,22.0,12.7,856.6,62.4,6.6,0
27.3576,85.8957,02:51,2024-04-20,15.5,58.0,6.2,872.8,64.5,9.8,0
27.7341,83.5675,02:51,2024-04-20,24.3,17.0,5.9,903.0,67.7,23.8,0
27.7747,83.2188,02:51,2024-04-20,27.7,57.8,2.9,999.1,65.5,1.0,0
27.5463,84.1612,02:51,2024-04-20,23.8,33.0,9.9,985.0,68.2,0.9,0
29.2144,80.9865,02:51,2024-04-20,18.0,35.0,7.1,919.1,58.9,11.6,0
29.1617,80.5513,02:51,2024-04-20,18.9,39.0,4.2,883.2,62.0,23.6,0
29.1777,80.3879,02:51,2024-04-20,18.5,40.0,4.6,896.4,51.7,12.9,0
29.1523,80.4348,02:51,2024-04-20,18.2,39.0,4.2,871.7,84.5,23.6,0
29.1371,80.4739,02:51,2024-04-20,19.1,54.9,3.8,988.7,47.3,11.2,0
29.1271,80.2367,02:51,2024-04-20,20.4,44.0,9.5,956.6,68.8,32.2,0
29.1087,80.3576,02:51,2024-04-20,18.2,47.0,10.8,932.8,55.9,26.9,0
29.1071,80.3676,02:51,2024-04-20,17.9,47.0,10.8,928.3,70.0,26.9,0
29.0967,80.376,02:51,2024-04-20,18.2,40.0,5.2,930.5,41.6,26.9,0
29.0797,80.4868,02:51,2024-04-20,17.5,36.0,6.8,881.2,41.9,23.6,0
28.9851,81.0916,02:51,2024-04-20,15.6,44.0,5.2,897.0,68.6,8.1,0
28.9794,81.0694,02:51,2024-04-20,17.5,45.0,5.2,927.2,46.5,8.9,0
28.9778,81.0798,02:51,2024-04-20,17.3,45.0,5.2,924.0,81.7,8.9,0
28.9122,81.4894,02:51,2024-04-20,20.1,32.0,3.3,907.7,44.6,5.7,0
28.9105,81.4996,02:51,2024-04-20,15.5,48.0,5.5,892.4,40.5,4.6,0
28.9031,81.4877,02:51,2024-04-20,19.8,32.0,3.3,903.9,48.6,5.7,0
28.8159,82.0189,02:51,2024-04-20,11.7,44.0,3.3,835.4,81.2,0.9,0
28.936,81.1677,02:51,2024-04-20,15.4,44.0,9.0,905.0,66.4,8.1,0
28.9344,81.1778,02:51,2024-04-20,18.6,29.0,5.4,887.7,61.1,3.2,0
28.9089,81.3359,02:51,2024-04-20,22.2,30.0,5.4,945.5,80.4,4.1,0
28.7993,82.0036,02:51,2024-04-20,13.3,34.0,1.1,826.8,52.1,0.9,0
28.9203,81.2078,02:51,2024-04-20,16.5,45.0,9.0,923.0,41.6,2.7,0
28.7293,82.3046,02:51,2024-04-20,12.1,55.0,7.4,863.6,48.5,1.9,0
28.6909,82.3247,02:51,2024-04-20,12.3,41.0,3.6,808.2,81.9,4.6,0
28.6811,82.3253,02:51,2024-04-20,14.7,42.0,5.7,873.3,80.7,5.0,0
28.6776,82.2886,02:51,2024-04-20,17.1,34.0,6.2,867.2,66.1,1.9,0
28.6684,82.2852,02:51,2024-04-20,13.0,47.0,5.1,832.9,87.5,5.9,0
28.7848,81.4688,02:51,2024-04-20,15.4,46.0,9.3,924.2,46.5,6.9,0
28.8028,80.8407,02:51,2024-04-20,18.2,44.0,5.2,960.2,54.8,11.0,0
28.6163,81.8166,02:51,2024-04-20,24.4,56.9,2.1,1016.1,68.5,0.5,0
28.5563,82.1731,02:51,2024-04-20,17.5,25.0,6.2,862.8,63.6,1.9,0
28.6082,81.8199,02:51,2024-04-20,18.6,28.0,2.5,855.7,47.8,2.2,0
28.5493,82.1783,02:51,2024-04-20,15.4,34.0,6.1,882.3,45.5,3.4,0
28.7164,80.4436,02:51,2024-04-20,22.5,37.0,7.1,978.6,88.6,23.9,0
28.5431,81.4219,02:51,2024-04-20,22.8,37.0,1.5,929.5,44.8,5.4,0
28.5415,81.4321,02:51,2024-04-20,21.0,36.0,1.5,901.8,52.9,6.9,0
28.075,84.6774,09:36,2024-04-22,25.8,30.0,3.3,894.0,66.1,15.4,0
28.0935,82.7094,09:36,2024-04-22,25.8,18.0,13.4,845.7,65.0,8.9,0
28.0744,84.7053,09:36,2024-04-22,25.6,30.0,3.3,890.8,82.4,25.2,0
28.2185,82.6642,09:36,2024-04-22,27.2,42.4,4.5,1016.0,63.9,12.9,0
28.2357,82.6695,09:36,2024-04-22,24.3,52.4,3.5,991.4,41.6,8.9,0
28.0724,84.7131,09:36,2024-04-22,26.4,24.0,3.4,880.1,51.6,25.2,0
28.2199,82.6728,09:36,2024-04-22,26.5,50.8,3.4,1007.9,55.4,12.9,0
26.9996,86.7979,09:36,2024-04-22,30.0,34.0,3.6,952.8,81.5,2.2,0
27.4904,87.2528,09:36,2024-04-22,20.1,40.0,4.8,815.9,82.1,2.8,0
27.6744,87.3656,09:36,2024-04-22,25.2,50.0,3.7,881.9,48.6,2.8,0
28.025,82.6499,09:36,2024-04-22,28.4,52.1,1.8,1007.0,40.9,12.9,0
28.0742,82.7044,09:36,2024-04-22,25.2,17.0,13.4,836.8,44.1,2.7,0
28.0916,82.7059,09:36,2024-04-22,25.1,17.0,13.4,835.3,55.1,2.7,0
28.1617,81.4495,11:13,2024-04-22,35.5,19.0,13.8,985.0,48.1,6.9,0
28.4695,80.9915,11:13,2024-04-22,34.5,22.0,12.8,985.0,65.8,11.5,0
28.4734,80.9976,11:13,2024-04-22,33.6,24.0,10.2,985.1,85.7,11.5,0
29.1581,80.4198,11:13,2024-04-22,30.1,18.0,8.6,900.9,89.2,12.9,0
29.1504,80.4248,11:13,2024-04-22,30.8,50.4,1.3,1009.5,42.3,11.2,0
28.1609,81.4442,11:13,2024-04-22,35.5,19.0,13.8,985.1,62.6,6.9,0
28.0499,82.7154,13:48,2024-04-22,34.9,15.0,15.9,929.5,40.5,6.7,0
26.7139,87.8032,13:48,2024-04-22,30.4,52.0,5.6,962.2,46.4,2.5,0
26.6779,87.541,13:48,2024-04-22,32.4,51.0,5.9,982.7,59.0,20.8,0
26.7249,87.42,13:48,2024-04-22,32.1,50.0,8.3,977.6,48.9,10.3,0
26.7861,87.7284,13:48,2024-04-22,30.3,56.0,6.8,962.1,59.9,2.5,0
26.7346,87.2902,13:48,2024-04-22,33.0,49.0,8.3,980.8,66.5,10.3,0
26.7807,87.4246,13:48,2024-04-22,28.9,55.0,9.4,932.1,51.2,3.0,0
26.7951,87.4626,13:48,2024-04-22,27.0,58.0,10.4,897.7,54.1,3.0,0
26.7069,86.839,13:48,2024-04-22,33.8,39.0,7.9,977.2,40.7,6.9,0
26.7055,86.8292,13:48,2024-04-22,33.9,39.0,7.9,978.7,41.7,6.9,0
26.8602,87.8022,13:48,2024-04-22,25.2,66.0,9.3,886.0,81.8,0.3,0
26.8589,87.7925,13:48,2024-04-22,27.3,61.0,9.3,921.2,66.6,1.3,0
